url,status_code,error,title,title_length,meta_description,h1_count,word_count,canonical,noindex,inbound_links,is_orphan,click_depth,decay_score,decay_last_modified_known,decay_days_since_modified,decay_is_thin
https://escortsbookings.com/wp-content/uploads/2025/02/Safe-escort-service-in-dehradun.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Sensual-massage-services.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Sexy-female-escorts-dehradun.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Sexy-housewife-escorts.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Slim-escorts-in-Dehradun-1.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Slim-escorts-in-dehradun.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Stylish-female-escorts.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Top-escort-girls-in-dehradun.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Top-rated-escorts-in-dehradun-2.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Upscale-call-girls-Dehradun-1.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Upscale-call-girls-dehradun.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/VIP-Russian-escorts-1.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/VIP-escort-service-in-dehradun.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Verified-Dehradun-escorts-1.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Young-call-girls-in-dehradun.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-content/uploads/2025/02/Young-escort-girls-dehradun.jpg,200,,,0,,0,0,,False,1,False,2,46,True,540,False
https://escortsbookings.com/wp-login.php,200,,Call Girls in Dehradun | Rajpur Road Dehradun Escort Service 24/7 For Fun,73,,1,28,,False,55,False,1,30,False,,True
https://escortsbookings.com/wp-login.php?action=register,200,,Call Girls in Dehradun | Rajpur Road Dehradun Escort Service 24/7 For Fun,73,,0,66,,False,56,False,1,30,False,,True
